job_number,job_date,job_state,service,tasker_number,job_value,tasker_payout
42634,2023-02-04,cancelled,cleaning,2289,116.0,99.0
8985,2023-02-04,completed,cleaning,2678,190.0,130.0
9264,2023-02-04,completed,ironing,1864,92.0,75.0
13909,2023-02-04,cancelled,cleaning,900,125.0,109.0
50906,2023-02-04,completed,cleaning,1225,191.0,114.0
30407,2023-02-04,completed,cleaning,2160,137.0,92.0
8553,2023-02-04,cancelled,cleaning,42,104.0,80.0
42607,2023-02-04,cancelled,cleaning,867,158.0,121.0
54246,2023-02-04,completed,cleaning,332,151.0,132.0
13342,2023-02-04,cancelled,cleaning,769,114.0,95.0
9011,2023-02-04,cancelled,cleaning,966,161.0,110.0
41524,2023-02-04,completed,cleaning,2081,187.0,132.0
54591,2023-02-04,completed,furniture_assembly,726,37.0,38.0
56017,2023-02-05,completed,cleaning,766,125.0,111.0
11549,2023-02-05,cancelled,cleaning,1995,157.0,119.0
7426,2023-02-05,cancelled,cleaning,,106.0,92.0
55427,2023-02-05,completed,cleaning,1837,160.0,111.0
11433,2023-02-05,cancelled,cleaning,2070,148.0,108.0
19902,2023-02-05,cancelled,cleaning,,185.0,134.0
52464,2023-02-05,completed,furniture_assembly,2919,131.0,109.0
53903,2023-02-05,completed,cleaning,3066,107.0,91.0
56012,2023-02-05,completed,cleaning,2073,149.0,159.0
55611,2023-02-05,completed,cleaning,1872,97.0,69.0
30933,2023-02-05,completed,cleaning,1992,188.0,144.0
43122,2023-02-05,completed,heavy_cleaning,916,133.0,160.0
28747,2023-02-05,cancelled,cleaning,,159.0,107.0
819,2023-02-05,cancelled,cleaning,,104.0,85.0
43013,2023-02-05,cancelled,cleaning,,96.0,97.0
55953,2023-02-05,completed,cleaning,2517,155.0,101.0
246,2023-02-05,cancelled,cleaning,,179.0,127.0
46242,2023-02-05,completed,cleaning,357,163.0,122.0
5003,2023-02-05,cancelled,cleaning,,137.0,108.0
53315,2023-02-05,completed,heavy_cleaning,1668,221.0,163.0
55902,2023-02-05,completed,remodeling_cleaning,317,224.0,181.0
49681,2023-02-05,cancelled,heavy_cleaning,168,172.0,114.0
12716,2023-02-05,cancelled,cleaning,,91.0,75.0
14717,2023-02-05,cancelled,cleaning,,89.0,64.0
21522,2023-02-05,cancelled,cleaning,,123.0,94.0
55678,2023-02-05,completed,cleaning,3340,107.0,71.0
14692,2023-02-05,completed,cleaning,2111,169.0,112.0
55738,2023-02-05,cancelled,furniture_assembly,1388,87.0,73.0
7092,2023-02-05,completed,ironing,277,87.0,82.0
54884,2023-02-05,cancelled,cleaning,664,119.0,91.0
30917,2023-02-05,cancelled,ironing,806,109.0,74.0
29403,2023-02-05,completed,cleaning,2379,166.0,134.0
44987,2023-02-05,cancelled,cleaning,,150.0,138.0
55902,2023-02-05,completed,remodeling_cleaning,1245,205.0,181.0
7076,2023-02-06,cancelled,cleaning,608,145.0,134.0
7432,2023-02-06,cancelled,cleaning,,150.0,108.0
18609,2023-02-06,completed,cleaning,2515,185.0,140.0
32001,2023-02-06,cancelled,cleaning,2615,181.0,139.0
39899,2023-02-06,cancelled,heavy_cleaning,,399.0,331.0
27227,2023-02-06,cancelled,cleaning,,186.0,141.0
31852,2023-02-06,completed,heavy_cleaning,222,195.0,170.0
56135,2023-02-06,completed,cleaning,1564,120.0,78.0
6060,2023-02-06,cancelled,cleaning,2454,195.0,125.0
12142,2023-02-06,cancelled,cleaning,,184.0,137.0
6537,2023-02-06,cancelled,cleaning,869,120.0,106.0
8254,2023-02-06,cancelled,cleaning,1881,104.0,75.0
29631,2023-02-06,cancelled,furniture_assembly,,41.0,50.0
41717,2023-02-06,cancelled,cleaning,,277.0,205.0
52361,2023-02-06,completed,ironing,826,95.0,40.0
49289,2023-02-06,cancelled,cleaning,,174.0,124.0
55898,2023-02-06,completed,remodeling_cleaning,1022,221.0,154.0
31610,2023-02-06,completed,cleaning,463,161.0,129.0
31853,2023-02-06,cancelled,business_cleaning,371,197.0,173.0
55650,2023-02-06,completed,cleaning,3231,129.0,103.0
13046,2023-02-06,cancelled,cleaning,,136.0,79.0
42388,2023-02-06,cancelled,cleaning,,187.0,132.0
12722,2023-02-06,completed,cleaning,25,131.0,93.0
31624,2023-02-06,completed,cleaning,2810,140.0,127.0
53335,2023-02-06,completed,cleaning,1341,111.0,100.0
15060,2023-02-06,completed,cleaning,2276,114.0,86.0
30455,2023-02-06,cancelled,cleaning,,78.0,67.0
56247,2023-02-06,completed,furniture_assembly,2008,56.0,43.0
14013,2023-02-06,cancelled,cleaning,2016,103.0,74.0
56572,2023-02-06,completed,cleaning,2391,202.0,131.0
28388,2023-02-06,cancelled,cleaning,,130.0,111.0
27646,2023-02-06,cancelled,cleaning,3089,101.0,65.0
13578,2023-02-06,cancelled,cleaning,2988,92.0,76.0
29778,2023-02-06,cancelled,cleaning,,190.0,180.0
12591,2023-02-06,cancelled,cleaning,1400,87.0,54.0
54914,2023-02-06,completed,cleaning,847,206.0,129.0
31716,2023-02-06,cancelled,cleaning,,181.0,139.0
24801,2023-02-06,cancelled,cleaning,,172.0,124.0
39022,2023-02-06,completed,cleaning,1653,128.0,84.0
17064,2023-02-06,cancelled,cleaning,,172.0,116.0
56289,2023-02-06,completed,furniture_assembly,724,159.0,121.0
32633,2023-02-06,completed,cleaning,3014,142.0,116.0
45798,2023-02-06,cancelled,cleaning,464,76.0,64.0
7773,2023-02-06,completed,cleaning,2792,124.0,88.0
18067,2023-02-06,completed,cleaning,1296,181.0,140.0
32087,2023-02-06,completed,express_cleaning,519,28.0,46.0
42214,2023-02-06,completed,heavy_cleaning,1278,148.0,144.0
49905,2023-02-06,completed,pre_moving_cleaning,479,251.0,161.0
18428,2023-02-06,completed,cleaning,3069,125.0,106.0
12649,2023-02-06,cancelled,cleaning,151,152.0,122.0
37737,2023-02-06,completed,cleaning,350,152.0,135.0
50200,2023-02-06,completed,ironing,1637,108.0,63.0
55898,2023-02-06,completed,remodeling_cleaning,80,215.0,151.0
13572,2023-02-06,completed,cleaning,1950,87.0,72.0
23669,2023-02-06,cancelled,cleaning,406,119.0,70.0
31832,2023-02-06,completed,cleaning,1317,111.0,111.0
56338,2023-02-06,completed,cleaning,2492,161.0,123.0
56182,2023-02-06,cancelled,express_cleaning,,20.0,33.0
49905,2023-02-06,completed,pre_moving_cleaning,131,245.0,149.0
18007,2023-02-06,cancelled,cleaning,,120.0,71.0
12254,2023-02-06,cancelled,cleaning,,140.0,93.0
55657,2023-02-06,completed,ironing,2341,111.0,93.0
32089,2023-02-06,completed,express_cleaning,2979,49.0,37.0
34204,2023-02-06,cancelled,cleaning,,131.0,105.0
957,2023-02-06,cancelled,cleaning,,93.0,69.0
56612,2023-02-06,completed,furniture_assembly,629,229.0,179.0
12893,2023-02-06,cancelled,cleaning,1759,188.0,137.0
56630,2023-02-06,completed,cleaning,2777,179.0,142.0
56273,2023-02-06,completed,furniture_assembly,2008,69.0,56.0
13822,2023-02-06,completed,cleaning,1540,135.0,100.0
13346,2023-02-06,completed,cleaning,484,105.0,86.0
52259,2023-02-06,completed,heavy_cleaning,2148,225.0,217.0
32919,2023-02-06,completed,cleaning,3152,104.0,83.0
48928,2023-02-06,completed,heavy_cleaning,440,184.0,123.0
22197,2023-02-06,cancelled,cleaning,,198.0,133.0
13419,2023-02-06,cancelled,cleaning,2297,147.0,96.0
12899,2023-02-06,completed,cleaning,1021,183.0,137.0
53605,2023-02-06,cancelled,cleaning,1669,116.0,158.0
2707,2023-02-06,cancelled,cleaning,,124.0,110.0
9612,2023-02-06,cancelled,cleaning,512,148.0,111.0
56251,2023-02-06,completed,furniture_assembly,2846,51.0,44.0
14784,2023-02-06,completed,cleaning,1927,121.0,85.0
51302,2023-02-06,completed,heavy_cleaning,3076,167.0,153.0
55522,2023-02-06,completed,cleaning,2683,173.0,169.0
13792,2023-02-06,completed,cleaning,2746,130.0,100.0
32088,2023-02-06,cancelled,express_cleaning,1364,48.0,25.0
31703,2023-02-06,completed,cleaning,339,159.0,142.0
48928,2023-02-06,completed,heavy_cleaning,2047,191.0,131.0
55939,2023-02-06,completed,cleaning,1209,158.0,104.0
33091,2023-02-06,cancelled,cleaning,863,122.0,97.0
33091,2023-02-06,cancelled,cleaning,,134.0,101.0
56269,2023-02-06,completed,furniture_assembly,1418,115.0,70.0
27845,2023-02-06,completed,cleaning,2556,180.0,158.0
49905,2023-02-06,completed,pre_moving_cleaning,870,253.0,153.0
49928,2023-02-06,completed,heavy_cleaning,1867,203.0,159.0
53608,2023-02-06,completed,ironing,876,65.0,54.0
25922,2023-02-06,cancelled,heavy_cleaning,1230,180.0,182.0
13560,2023-02-06,cancelled,cleaning,358,103.0,60.0
30587,2023-02-06,completed,heavy_cleaning,1610,217.0,145.0
55787,2023-02-06,completed,cleaning,1569,151.0,90.0
9942,2023-02-06,cancelled,cleaning,576,121.0,84.0
56424,2023-02-06,completed,cleaning,211,157.0,119.0
31435,2023-02-06,cancelled,cleaning,1621,113.0,101.0
13240,2023-02-06,cancelled,cleaning,2066,144.0,124.0
13134,2023-02-06,cancelled,cleaning,,178.0,162.0
32112,2023-02-06,cancelled,business_cleaning,317,108.0,101.0
56284,2023-02-06,completed,furniture_assembly,726,60.0,31.0
56338,2023-02-06,completed,cleaning,2526,158.0,120.0
9743,2023-02-06,completed,cleaning,2243,101.0,81.0
31704,2023-02-06,completed,cleaning,411,161.0,113.0
14160,2023-02-06,completed,cleaning,2561,129.0,103.0
9815,2023-02-06,completed,cleaning,1624,113.0,105.0
56643,2023-02-06,cancelled,cleaning,1534,-14.0,96.0
56428,2023-02-06,completed,cleaning,1668,145.0,122.0
13646,2023-02-06,cancelled,cleaning,85,97.0,67.0
55898,2023-02-06,completed,remodeling_cleaning,561,217.0,132.0
31535,2023-02-06,completed,cleaning,40,158.0,107.0
1023,2023-02-06,cancelled,heavy_cleaning,,201.0,159.0
28388,2023-02-06,cancelled,cleaning,2506,135.0,126.0
18067,2023-02-06,completed,cleaning,1368,176.0,146.0
56245,2023-02-06,cancelled,furniture_assembly,1418,177.0,137.0
13147,2023-02-06,completed,cleaning,56,132.0,116.0
38477,2023-02-06,cancelled,heavy_cleaning,,219.0,178.0
15817,2023-02-06,completed,cleaning,1486,102.0,74.0
56528,2023-02-06,completed,cleaning,2111,132.0,109.0
27616,2023-02-06,cancelled,cleaning,2562,94.0,78.0
25922,2023-02-06,cancelled,heavy_cleaning,808,170.0,180.0
29363,2023-02-06,cancelled,cleaning,,143.0,129.0
9145,2023-02-06,completed,cleaning,2772,130.0,114.0
39321,2023-02-06,completed,cleaning,2754,173.0,188.0
31346,2023-02-06,completed,business_cleaning,273,161.0,132.0
16337,2023-02-07,cancelled,cleaning,1296,175.0,136.0
13157,2023-02-07,completed,cleaning,2938,113.0,84.0
14610,2023-02-07,completed,cleaning,1685,164.0,135.0
33120,2023-02-07,completed,cleaning,2175,108.0,105.0
542,2023-02-07,cancelled,cleaning,,490.0,366.0
31074,2023-02-07,cancelled,cleaning,1127,139.0,90.0
57721,2023-02-07,completed,heavy_cleaning,231,202.0,144.0
31618,2023-02-07,cancelled,cleaning,1837,161.0,126.0
56672,2023-02-07,completed,cleaning,2321,168.0,130.0
33095,2023-02-07,completed,business_cleaning,834,147.0,82.0
10524,2023-02-07,completed,cleaning,1009,89.0,50.0
32965,2023-02-07,completed,cleaning,2018,95.0,86.0
33137,2023-02-07,cancelled,cleaning,,150.0,127.0
14490,2023-02-07,completed,cleaning,108,109.0,79.0
52197,2023-02-07,completed,furniture_assembly,3127,112.0,60.0
11625,2023-02-07,completed,cleaning,1542,165.0,116.0
54567,2023-02-07,completed,cleaning,678,129.0,87.0
51485,2023-02-07,completed,cleaning,2243,122.0,134.0
1152,2023-02-07,cancelled,cleaning,,82.0,55.0
9358,2023-02-07,cancelled,cleaning,,191.0,138.0
57721,2023-02-07,completed,heavy_cleaning,1235,189.0,154.0
11638,2023-02-07,cancelled,cleaning,2381,125.0,86.0
14076,2023-02-07,completed,cleaning,521,109.0,90.0
14210,2023-02-07,cancelled,cleaning,,151.0,127.0
43126,2023-02-07,completed,cleaning,1790,150.0,103.0
17483,2023-02-07,cancelled,heavy_cleaning,,385.0,335.0
32776,2023-02-07,cancelled,cleaning,,180.0,128.0
10268,2023-02-07,cancelled,cleaning,1428,108.0,77.0
37861,2023-02-07,cancelled,ironing,,137.0,123.0
51317,2023-02-07,completed,cleaning,1247,108.0,96.0
14345,2023-02-07,completed,cleaning,21,147.0,109.0
14416,2023-02-07,cancelled,cleaning,1226,107.0,74.0
14624,2023-02-07,completed,cleaning,39,137.0,109.0
38314,2023-02-07,completed,cleaning,1187,128.0,90.0
57355,2023-02-07,completed,cleaning,875,175.0,124.0
57762,2023-02-07,completed,cleaning,1584,119.0,105.0
42975,2023-02-07,completed,cleaning,2960,170.0,132.0
32655,2023-02-07,completed,cleaning,182,178.0,129.0
32542,2023-02-07,completed,cleaning,909,133.0,104.0
56930,2023-02-07,completed,cleaning,1783,142.0,97.0
13813,2023-02-07,completed,cleaning,717,114.0,89.0
37628,2023-02-07,cancelled,heavy_cleaning,,195.0,177.0
57210,2023-02-07,completed,cleaning,2199,180.0,136.0
13158,2023-02-07,cancelled,cleaning,,117.0,77.0
30759,2023-02-07,completed,ironing,1571,132.0,103.0
21274,2023-02-07,cancelled,cleaning,,105.0,83.0
10752,2023-02-07,completed,cleaning,1928,86.0,59.0
31166,2023-02-07,cancelled,cleaning,357,136.0,134.0
33241,2023-02-07,cancelled,express_cleaning,921,53.0,28.0
56813,2023-02-07,completed,furniture_assembly,1982,28.0,33.0
32984,2023-02-07,completed,cleaning,193,122.0,95.0
30397,2023-02-07,completed,cleaning,2083,137.0,95.0
56323,2023-02-07,completed,ironing,433,92.0,65.0
26215,2023-02-07,cancelled,heavy_cleaning,1697,213.0,180.0
33009,2023-02-07,completed,cleaning,531,187.0,126.0
38226,2023-02-07,cancelled,cleaning,2140,122.0,86.0
33293,2023-02-07,cancelled,cleaning,,172.0,147.0
21717,2023-02-07,cancelled,cleaning,,186.0,136.0
51249,2023-02-07,completed,cleaning,3193,107.0,95.0
39729,2023-02-07,completed,cleaning,3032,189.0,119.0
12421,2023-02-07,completed,cleaning,934,101.0,98.0
41754,2023-02-07,cancelled,cleaning,,149.0,145.0
53496,2023-02-07,completed,cleaning,3279,67.0,63.0
33081,2023-02-07,completed,cleaning,52,147.0,102.0
21659,2023-02-07,cancelled,cleaning,,104.0,82.0
36923,2023-02-07,cancelled,ironing,120,77.0,51.0
56807,2023-02-07,completed,furniture_assembly,855,50.0,26.0
57732,2023-02-07,completed,heavy_cleaning,1296,207.0,175.0
14428,2023-02-07,cancelled,cleaning,,96.0,63.0
18598,2023-02-07,cancelled,cleaning,418,118.0,93.0
56925,2023-02-07,completed,furniture_assembly,2765,114.0,53.0
57476,2023-02-07,cancelled,cleaning,,988.0,680.0
17302,2023-02-07,cancelled,ironing,1523,140.0,133.0
32539,2023-02-07,completed,cleaning,1180,139.0,100.0
37865,2023-02-07,cancelled,cleaning,,167.0,116.0
8349,2023-02-07,cancelled,ironing,,115.0,71.0
33291,2023-02-07,completed,cleaning,183,143.0,109.0
54658,2023-02-07,cancelled,cleaning,909,104.0,82.0
14097,2023-02-07,cancelled,cleaning,183,133.0,106.0
7078,2023-02-07,cancelled,cleaning,1582,101.0,68.0
32969,2023-02-07,completed,cleaning,1206,110.0,99.0
31074,2023-02-07,cancelled,cleaning,,147.0,107.0
10014,2023-02-07,cancelled,cleaning,,139.0,89.0
22903,2023-02-07,cancelled,cleaning,,88.0,68.0
36890,2023-02-07,completed,ironing,38,102.0,88.0
14167,2023-02-07,completed,cleaning,2393,131.0,106.0
43461,2023-02-07,completed,cleaning,3134,111.0,94.0
31950,2023-02-07,completed,cleaning,2802,107.0,108.0
56990,2023-02-07,completed,cleaning,1120,122.0,93.0
57286,2023-02-07,completed,furniture_assembly,454,224.0,140.0
56874,2023-02-07,completed,heavy_cleaning,1891,168.0,179.0
32533,2023-02-07,completed,cleaning,747,121.0,80.0
54442,2023-02-07,completed,cleaning,1928,190.0,125.0
25453,2023-02-07,cancelled,cleaning,,137.0,117.0
50902,2023-02-07,cancelled,heavy_cleaning,721,192.0,154.0
50902,2023-02-07,cancelled,heavy_cleaning,411,209.0,179.0
56478,2023-02-07,completed,heavy_cleaning,972,205.0,170.0
51742,2023-02-07,cancelled,cleaning,,186.0,128.0
30785,2023-02-07,cancelled,ironing,698,154.0,104.0
57515,2023-02-07,completed,cleaning,620,136.0,154.0
8309,2023-02-07,cancelled,cleaning,,164.0,124.0
33000,2023-02-07,cancelled,cleaning,,167.0,144.0
33018,2023-02-07,completed,heavy_cleaning,886,189.0,171.0
248,2023-02-07,cancelled,heavy_cleaning,1742,195.0,164.0
21992,2023-02-07,cancelled,cleaning,,158.0,117.0
764,2023-02-07,cancelled,cleaning,151,193.0,147.0
56836,2023-02-07,cancelled,cleaning,3369,89.0,76.0
57346,2023-02-07,completed,cleaning,1461,113.0,108.0
7724,2023-02-07,completed,ironing,2917,143.0,101.0
20551,2023-02-07,cancelled,cleaning,,127.0,110.0
55662,2023-02-07,completed,cleaning,2153,110.0,75.0
14204,2023-02-07,completed,cleaning,757,147.0,116.0
10682,2023-02-07,cancelled,ironing,,160.0,114.0
14031,2023-02-07,cancelled,ironing,,106.0,82.0
44540,2023-02-07,completed,cleaning,3334,166.0,114.0
14332,2023-02-07,completed,cleaning,983,95.0,62.0
30596,2023-02-07,completed,cleaning,2582,171.0,140.0
6686,2023-02-07,cancelled,cleaning,,131.0,98.0
34134,2023-02-07,cancelled,cleaning,1696,132.0,99.0
14534,2023-02-07,completed,cleaning,1616,127.0,103.0
14123,2023-02-07,cancelled,ironing,,128.0,104.0
11479,2023-02-07,cancelled,cleaning,,174.0,142.0
33084,2023-02-07,completed,cleaning,183,136.0,89.0
50947,2023-02-07,cancelled,cleaning,,187.0,126.0
31075,2023-02-07,cancelled,cleaning,3233,169.0,131.0
33125,2023-02-07,completed,cleaning,2810,125.0,130.0
11943,2023-02-07,completed,cleaning,427,193.0,128.0
28094,2023-02-07,cancelled,cleaning,,162.0,119.0
56607,2023-02-07,completed,cleaning,1671,166.0,122.0
26522,2023-02-07,cancelled,cleaning,,144.0,121.0
56802,2023-02-07,completed,furniture_assembly,965,53.0,27.0
56599,2023-02-07,completed,cleaning,1766,150.0,138.0
14292,2023-02-07,completed,cleaning,584,145.0,107.0
54616,2023-02-07,completed,cleaning,1730,154.0,118.0
9865,2023-02-07,completed,cleaning,3106,104.0,70.0
32542,2023-02-07,completed,cleaning,1866,115.0,92.0
56938,2023-02-07,completed,cleaning,1745,185.0,124.0
37322,2023-02-07,completed,cleaning,335,156.0,106.0
15199,2023-02-08,completed,cleaning,1325,115.0,99.0
45815,2023-02-08,cancelled,cleaning,,169.0,160.0
36054,2023-02-08,completed,cleaning,414,121.0,79.0
29629,2023-02-08,completed,cleaning,2503,179.0,152.0
14861,2023-02-08,cancelled,cleaning,,154.0,97.0
34055,2023-02-08,completed,cleaning,3069,192.0,152.0
36067,2023-02-08,completed,cleaning,2593,168.0,148.0
45791,2023-02-08,cancelled,heavy_cleaning,,430.0,363.0
15191,2023-02-08,completed,cleaning,359,138.0,98.0
15102,2023-02-08,completed,ironing,433,99.0,70.0
25755,2023-02-08,cancelled,cleaning,,156.0,127.0
14843,2023-02-08,completed,cleaning,1139,95.0,73.0
33609,2023-02-08,completed,cleaning,874,106.0,108.0
54490,2023-02-08,cancelled,cleaning,2827,-6.0,119.0
56696,2023-02-08,completed,heavy_cleaning,231,233.0,174.0
12998,2023-02-08,cancelled,heavy_cleaning,,216.0,188.0
22568,2023-02-08,completed,cleaning,1534,98.0,114.0
33588,2023-02-08,completed,cleaning,2703,115.0,74.0
38681,2023-02-08,cancelled,cleaning,,108.0,65.0
58748,2023-02-08,completed,furniture_assembly,1889,99.0,83.0
33598,2023-02-08,cancelled,cleaning,340,125.0,87.0
19911,2023-02-08,cancelled,cleaning,2264,208.0,141.0
46999,2023-02-08,cancelled,cleaning,2461,5.0,117.0
15069,2023-02-08,cancelled,cleaning,3134,169.0,144.0
12117,2023-02-08,completed,cleaning,998,100.0,86.0
32484,2023-02-08,cancelled,cleaning,,134.0,100.0
10788,2023-02-08,completed,ironing,825,75.0,66.0
53974,2023-02-08,cancelled,pre_moving_cleaning,,580.0,317.0
14847,2023-02-08,cancelled,cleaning,1539,125.0,107.0
56674,2023-02-08,completed,cleaning,896,162.0,134.0
15198,2023-02-08,completed,cleaning,2785,114.0,98.0
15124,2023-02-08,completed,cleaning,1347,105.0,67.0
34123,2023-02-08,completed,cleaning,2864,122.0,92.0
15212,2023-02-08,completed,cleaning,1554,154.0,121.0
55610,2023-02-08,completed,ironing,1092,-9.0,106.0
15271,2023-02-08,completed,cleaning,642,110.0,75.0
41594,2023-02-08,completed,cleaning,2913,202.0,157.0
23895,2023-02-08,cancelled,cleaning,2173,147.0,95.0
14889,2023-02-08,cancelled,cleaning,,113.0,84.0
15214,2023-02-08,cancelled,cleaning,,155.0,123.0
19725,2023-02-08,completed,cleaning,2056,115.0,96.0
49955,2023-02-08,cancelled,cleaning,,82.0,89.0
15556,2023-02-08,completed,cleaning,1308,140.0,106.0
13942,2023-02-08,cancelled,cleaning,,185.0,157.0
33678,2023-02-08,completed,cleaning,137,128.0,95.0
28733,2023-02-08,completed,cleaning,1795,144.0,132.0
56405,2023-02-08,completed,cleaning,2313,170.0,133.0
14138,2023-02-08,cancelled,cleaning,2353,106.0,85.0
15072,2023-02-08,completed,cleaning,508,180.0,181.0
57361,2023-02-08,completed,cleaning,1276,144.0,83.0
57343,2023-02-08,completed,cleaning,486,136.0,89.0
33787,2023-02-08,completed,business_cleaning,124,154.0,127.0
18430,2023-02-08,cancelled,cleaning,,121.0,99.0
58080,2023-02-08,completed,cleaning,3045,149.0,100.0
25967,2023-02-08,cancelled,cleaning,2313,124.0,103.0
11270,2023-02-08,cancelled,cleaning,1728,133.0,83.0
33592,2023-02-08,completed,ironing,497,106.0,68.0
53640,2023-02-08,completed,furniture_assembly,1348,344.0,203.0
56355,2023-02-08,completed,cleaning,1389,91.0,84.0
43595,2023-02-08,completed,cleaning,2979,77.0,73.0
15135,2023-02-08,cancelled,cleaning,,131.0,79.0
10370,2023-02-08,completed,cleaning,2368,174.0,114.0
27903,2023-02-08,completed,cleaning,1051,165.0,124.0
21732,2023-02-08,cancelled,cleaning,2700,176.0,120.0
58123,2023-02-08,completed,furniture_assembly,991,200.0,143.0
15215,2023-02-08,completed,cleaning,147,179.0,129.0
10701,2023-02-08,cancelled,cleaning,1609,122.0,79.0
28192,2023-02-08,completed,cleaning,2055,205.0,160.0
